frequency_hz,z0_real,z0_imag,s11_real,s11_imag,s21_real,s21_imag
1.144875000000e+10,4.989012936031e+01,8.569440531169e-04,-1.413437691074e-03,-1.535697249257e-03,9.305545048444e-01,-3.662384021462e-01
1.147500000000e+10,4.988952393513e+01,4.674527777415e-04,-1.418370341420e-03,-1.536003346208e-03,9.302386898109e-01,-3.670376037439e-01
1.150125000000e+10,4.988886461183e+01,1.018129554926e-03,-1.423241426560e-03,-1.536559262822e-03,9.299220878042e-01,-3.678368546393e-01
1.152750000000e+10,4.988887320176e+01,2.391700011825e-03,-1.428183883017e-03,-1.537370327954e-03,9.296044620105e-01,-3.686360644670e-01
1.155375000000e+10,4.989007918453e+01,3.972211769731e-03,-1.433315832593e-03,-1.538368620740e-03,9.292856805871e-01,-3.694350187016e-01
1.158000000000e+10,4.989249772553e+01,4.854956808011e-03,-1.438699876776e-03,-1.539433954434e-03,9.289657723996e-01,-3.702334681967e-01
1.160625000000e+10,4.989550416513e+01,4.248890059455e-03,-1.444323683887e-03,-1.540436075064e-03,9.286449168786e-01,-3.710312367486e-01
1.163250000000e+10,4.989800744638e+01,1.903668908191e-03,-1.450111000057e-03,-1.541279271291e-03,9.283233681567e-01,-3.718283026988e-01
1.165875000000e+10,4.989889090167e+01,-1.649938609705e-03,-1.455957109638e-03,-1.541928842304e-03,9.280013408384e-01,-3.726248177402e-01
1.168500000000e+10,4.989754737807e+01,-5.199713035129e-03,-1.461770127551e-03,-1.542408258235e-03,9.276789035178e-01,-3.734210489586e-01
1.171125000000e+10,4.989425973103e+01,-7.298564714948e-03,-1.467496781708e-03,-1.542771864817e-03,9.273559279262e-01,-3.742172614465e-01
1.173750000000e+10,4.989021804812e+01,-6.892528111441e-03,-1.473120885512e-03,-1.543071760002e-03,9.270321232809e-01,-3.750135867967e-01
1.176375000000e+10,4.988711648415e+01,-3.853594701901e-03,-1.478639768045e-03,-1.543340578393e-03,9.267071517716e-01,-3.758099350680e-01
1.179000000000e+10,4.988646931582e+01,8.449186608866e-04,-1.484038725410e-03,-1.543601493850e-03,9.263807843112e-01,-3.766059965782e-01
1.181625000000e+10,4.988893318723e+01,5.429781460086e-03,-1.489286548640e-03,-1.543897887964e-03,9.260530314934e-01,-3.774013462304e-01
1.184250000000e+10,4.989394613641e+01,8.013791470389e-03,-1.494362932538e-03,-1.544318794580e-03,9.257241861733e-01,-3.781956184445e-01
1.186875000000e+10,4.989987457598e+01,7.388150650332e-03,-1.499306640239e-03,-1.544993349009e-03,9.253947448351e-01,-3.789886837654e-01
1.189500000000e+10,4.990464087303e+01,3.570852986344e-03,-1.504254135878e-03,-1.546042274379e-03,9.250652255156e-01,-3.797807472776e-01
1.192125000000e+10,4.990657918111e+01,-2.153602396498e-03,-1.509434789235e-03,-1.547500891987e-03,9.247359499921e-01,-3.805723134038e-01
1.194750000000e+10,4.990514311324e+01,-7.748671673486e-03,-1.515106153732e-03,-1.549252013593e-03,9.244068835311e-01,-3.813640154663e-01
1.197375000000e+10,4.990113719929e+01,-1.128230152613e-02,-1.521444925320e-03,-1.551013159094e-03,9.240776109031e-01,-3.821563703397e-01
1.200000000000e+10,4.989635445321e+01,-1.174396438998e-02,-1.528439816393e-03,-1.552403521083e-03,9.237474738734e-01,-3.829495601286e-01
