frequency_hz,z0_real,z0_imag,s11_real,s11_imag,s21_real,s21_imag
8.670000000000e+09,3.091391089632e+01,-4.319735545163e-02,-1.294277596326e-02,-7.497632075510e-02,9.892487782718e-01,-1.255301078957e-01
8.685000000000e+09,3.091281440843e+01,-4.382582258428e-02,-1.302036804583e-02,-7.510736644192e-02,9.891577980127e-01,-1.257596905509e-01
8.700000000000e+09,3.091169051735e+01,-4.442575211413e-02,-1.309907001580e-02,-7.523756091544e-02,9.890649334778e-01,-1.259880544596e-01
8.715000000000e+09,3.091053909506e+01,-4.499504005891e-02,-1.317888615128e-02,-7.536685435724e-02,9.889701701097e-01,-1.262151189197e-01
8.730000000000e+09,3.090936003835e+01,-4.553151684092e-02,-1.325981944114e-02,-7.549519536060e-02,9.888734952142e-01,-1.264408004437e-01
8.745000000000e+09,3.090815327104e+01,-4.603294694397e-02,-1.334187149033e-02,-7.562253091561e-02,9.887748981136e-01,-1.266650127204e-01
8.760000000000e+09,3.090691874627e+01,-4.649702871159e-02,-1.342504242104e-02,-7.574880639711e-02,9.886743703057e-01,-1.268876665797e-01
8.775000000000e+09,3.090565644895e+01,-4.692139424395e-02,-1.350933076963e-02,-7.587396555575e-02,9.885719056316e-01,-1.271086699621e-01
8.790000000000e+09,3.090436639832e+01,-4.730360945436e-02,-1.359473337913e-02,-7.599795051248e-02,9.884675004500e-01,-1.273279278931e-01
8.805000000000e+09,3.090304865063e+01,-4.764117426201e-02,-1.368124528767e-02,-7.612070175670e-02,9.883611538200e-01,-1.275453424630e-01
8.820000000000e+09,3.090170330192e+01,-4.793152295058e-02,-1.376885961235e-02,-7.624215814862e-02,9.882528676909e-01,-1.277608128124e-01
8.835000000000e+09,3.090033049100e+01,-4.817202469171e-02,-1.385756742900e-02,-7.636225692605e-02,9.881426471001e-01,-1.279742351249e-01
8.850000000000e+09,3.089893040247e+01,-4.835998425693e-02,-1.394735764752e-02,-7.648093371599e-02,9.880305003787e-01,-1.281855026267e-01
8.865000000000e+09,3.089750326994e+01,-4.849264294841e-02,-1.403821688304e-02,-7.659812255153e-02,9.879164393648e-01,-1.283945055936e-01
8.880000000000e+09,3.089604937929e+01,-4.856717971219e-02,-1.413012932301e-02,-7.671375589446e-02,9.878004796243e-01,-1.286011313678e-01
8.895000000000e+09,3.089456907215e+01,-4.858071249876e-02,-1.422307659016e-02,-7.682776466382e-02,9.876826406799e-01,-1.288052643827e-01
8.910000000000e+09,3.089306274943e+01,-4.853029987065e-02,-1.431703760158e-02,-7.694007827121e-02,9.875629462463e-01,-1.290067861986e-01
8.925000000000e+09,3.089153087496e+01,-4.841294284870e-02,-1.441198842415e-02,-7.705062466293e-02,9.874414244736e-01,-1.292055755487e-01
8.940000000000e+09,3.088997397931e+01,-4.822558705825e-02,-1.450790212638e-02,-7.715933036966e-02,9.873181081975e-01,-1.294015083972e-01
8.955000000000e+09,3.088839266364e+01,-4.796512514987e-02,-1.460474862700e-02,-7.726612056414e-02,9.871930351954e-01,-1.295944580095e-01
8.970000000000e+09,3.088678760367e+01,-4.762839952196e-02,-1.470249454063e-02,-7.737091912718e-02,9.870662484497e-01,-1.297842950358e-01
8.985000000000e+09,3.088515955378e+01,-4.721220539775e-02,-1.480110302071e-02,-7.747364872268e-02,9.869377964157e-01,-1.299708876084e-01
9.000000000000e+09,3.088350935111e+01,-4.671329419241e-02,-1.490053360023e-02,-7.757423088203e-02,9.868077332957e-01,-1.301541014549e-01
